,ID,name,location,volcano_number,country,geodetic_measurements,deformation_observation,duration_of_observation,characteristics_of_deformation,latitude,longitude,images,uri,api_endpoint,measurement_methods,inferred_causes,references,date_added,last_modified
676,4804,Lastarria,"[{'name': 'South America', 'url': 'https://comet.nerc.ac.uk/location/south-america/', 'slug': 'south-america', 'id': 53, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53'}]",355120,Argentina/Chile,Yes,Yes,"1995-2016 (InSAR), 2010-2016 (Continuous GPS) 2011-2016 (Campaign GPS)","<p>Uplift at the &#8216;Lazufre&#8217; area, situated to the south of Lastarria and north of Cordon del Azufre volcano was first detected in ERS interferograms from 1998 (Pritchard &amp; Simons, 2002; Henderson &amp; Pritchard, 2013). The rate of uplift accelerated between 1998 and 2005 up to a maximum rate of 3.5 cm / year and continued at this constant rate between 2005 and 2011  (Henderson and Pritchard, 2013).<br />
The rate of uplift decelerated between 2011 and 2016, when the maximum uplift rate was less than 1.5 cm/year (Henderson et al., 2017). The deformation has been well fit by several different models of magma accumulation in the mid-upper crust (e.g. Ruch and Walter, 2010; Pearse and Lundgren, 2013; Henderson et al., 2017).</p>
",-25.168,-68.507,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lastarria/lastarria_156D_11424_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lastarria/lastarria_156D_11424_131313.jpg', 'width': 617, 'height': 1050, 'mime': 'image/jpeg', 'size': 252120, 'filename': 'lastarria_156D_11424_131313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lastarria/lastarria_156D_11622_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lastarria/lastarria_156D_11622_131313.jpg', 'width': 748, 'height': 1110, 'mime': 'image/jpeg', 'size': 300107, 'filename': 'lastarria_156D_11622_131313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lastarria/lastarria_047A_11582_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lastarria/lastarria_047A_11582_131313.jpg', 'width': 748, 'height': 1110, 'mime': 'image/jpeg', 'size': 282238, 'filename': 'lastarria_047A_11582_131313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lastarria/lastarria_149A_11428_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lastarria/lastarria_149A_11428_131313.jpg', 'width': 748, 'height': 1110, 'mime': 'image/jpeg', 'size': 306489, 'filename': 'lastarria_149A_11428_131313.jpg'}]",https://comet.nerc.ac.uk/volcanoes/lastarria/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4804,"InSAR, GPS - continuous, GPS - campaign",Magmatic,"['Pritchard, M. E., & Simons, M. (2002). A satellite geodetic survey of large-scale deformation of volcanic centres in the central Andes. Nature, 418(6894), 167-171. doi:10.1038/nature00872', 'Henderson S. T., and M. E. Pritchard (2013), Decadal volcanic deformation in the Central Andes Volcanic Zone revealed by InSAR time series, Geochem. Geophys. Geosyst., 14, 1358–1374, doi:10.1002/ggge.20074.', 'Scott T. Henderson, Francisco Delgado, Julie Elliott, Matthew E. Pritchard, Paul R. Lundgren (2017); Decelerating uplift at Lazufre volcanic center, Central Andes, from A.D. 2010 to 2016, and implications for geodetic models. Geosphere ; 13 (5): 1489–1505. doi: https://doi.org/10.1130/GES01441.1', 'J. Ruch, T.R. Walter (2010), Relationship between the InSAR-measured uplift, the structural framework, and the present-day stress field at Lazufre volcanic area, central Andes.Tectonophysics, 492 (1–4), 133-140, https://doi.org/10.1016/j.tecto.2010.06.003.', 'Pearse, J., and P. Lundgren (2013), Source model of deformation at Lazufre volcanic center, central Andes, constrained by InSAR time series, Geophys. Res. Lett., 40, 1059–1064, doi:10.1002/grl.50276.']",2018-03-01 09:04:28,2018-03-01 09:04:28
677,3680,Latukan,"[{'name': 'Philippines and SE Asia', 'url': 'https://comet.nerc.ac.uk/location/philippines-and-se-asia/', 'slug': 'philippines-and-se-asia', 'id': 56, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56'}]",271050,Philippines,No,,,,7.65,124.45,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/latukan/latukan_069A_08324_101313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/latukan/latukan_069A_08324_101313.jpg', 'width': 605, 'height': 1050, 'mime': 'image/jpeg', 'size': 260514, 'filename': 'latukan_069A_08324_101313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/latukan/latukan_061D_08267_110407.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/latukan/latukan_061D_08267_110407.jpg', 'width': 736, 'height': 1110, 'mime': 'image/jpeg', 'size': 303108, 'filename': 'latukan_061D_08267_110407.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/latukan/latukan_069A_08127_131012.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/latukan/latukan_069A_08127_131012.jpg', 'width': 736, 'height': 1090, 'mime': 'image/jpeg', 'size': 282418, 'filename': 'latukan_069A_08127_131012.jpg'}]",https://comet.nerc.ac.uk/volcanoes/latukan/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/3680,No measurements,[],"['Global Volcanism Program, 2013. [Latukan (271050)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 02 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=271050]).']",2016-07-02 14:42:57,2016-07-02 14:42:57
678,5110,Lautaro,"[{'name': 'South America', 'url': 'https://comet.nerc.ac.uk/location/south-america/', 'slug': 'south-america', 'id': 53, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53'}]",358060,Chile,Yes,No,1993-1999,"<p>No deformation was detected at Lautaro volcano during an ERS survey of Austral Andes Volcanoes (Pritchard and Simons, 2004).</p>
",-49.02,-73.55,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lautaro/lautaro_135A_13914_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lautaro/lautaro_135A_13914_131313.jpg', 'width': 748, 'height': 1110, 'mime': 'image/jpeg', 'size': 296315, 'filename': 'lautaro_135A_13914_131313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lautaro/lautaro_010D_13986_131310.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lautaro/lautaro_010D_13986_131310.jpg', 'width': 617, 'height': 1050, 'mime': 'image/jpeg', 'size': 276540, 'filename': 'lautaro_010D_13986_131310.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lautaro/lautaro_010D_13802_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lautaro/lautaro_010D_13802_131313.jpg', 'width': 617, 'height': 1050, 'mime': 'image/jpeg', 'size': 277005, 'filename': 'lautaro_010D_13802_131313.jpg'}]",https://comet.nerc.ac.uk/volcanoes/lautaro/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5110,InSAR,[],"['Pritchard, M. E., and M. Simons (2004), An InSAR-based survey of volcanic deformation in the southern Andes, Geophys. Res. Lett., 31, L15610, doi:10.1029/2004GL020545.<br />\n']",2018-03-01 15:59:32,2018-03-01 15:59:32
679,5235,Lavic Lake,"[{'name': 'Canada and Western USA', 'url': 'https://comet.nerc.ac.uk/location/canada-and-western-usa/', 'slug': 'canada-and-western-usa', 'id': 43, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43'}]",323190,United States,Yes,No,2000 - present,"<p><span style=""color: #333333;"">There are currently five GPS receivers that make up the continuous </span><span style=""color: #333333;"">deformation</span><span style=""color: #333333;""> monitoring network at Lavic Lake volcanic field. </span>These receivers are part of the 46 instruments that make up the network monitoring Long Valley Caldera. (http://earthquake.usgs.gov/monitoring/gps/LongValley/) Significant uplift at Long Valley was measured in the years 1978-1983, 1990-1995, 1996, and 1997-1998. See Long Valley Caldera for details of deformation observed.<br />
&nbsp;</p>
",34.75,-116.625,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lavic_lake/lavic-lake_173D_05576_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lavic_lake/lavic-lake_173D_05576_131313.jpg', 'width': 619, 'height': 1050, 'mime': 'image/jpeg', 'size': 242404, 'filename': 'lavic-lake_173D_05576_131313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lavic_lake/lavic-lake_166A_05486_131313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lavic_lake/lavic-lake_166A_05486_131313.jpg', 'width': 619, 'height': 1050, 'mime': 'image/jpeg', 'size': 241987, 'filename': 'lavic-lake_166A_05486_131313.jpg'}]",https://comet.nerc.ac.uk/volcanoes/lavic-lake/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5235,GPS - continuous,[],['U.S. Geological Survey California Volcano Observatory (CalVO)<br />\nhttps://volcanoes.usgs.gov/volcanoes/lavic_lake/lavic_lake_monitoring_21.html'],2015-04-10 13:15:26,2015-04-10 13:15:26
680,5947,Lawu,"[{'name': 'Indonesia', 'url': 'https://comet.nerc.ac.uk/location/indonesia/', 'slug': 'indonesia', 'id': 57, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57'}]",263260,Indonesia,Yes,Yes,2007 to 2009,"<p>Chaussard and Amelung (2012) have reported an uplift of 8.6cm during the period of observation (mid-2007 to early 2009). The uplift signal has a circular shape that is centred on the edifice that is likely to indicate the arrival of new magma. The shallow-sourced inflation of 1.1km below sea level has so far not resulted in eruption.</p>
",-7.625,111.192,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lawu/lawu_127A_09749_121312.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lawu/lawu_127A_09749_121312.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 286399, 'filename': 'lawu_127A_09749_121312.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lawu/lawu_076D_09725_121107.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lawu/lawu_076D_09725_121107.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 289652, 'filename': 'lawu_076D_09725_121107.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/lawu/lawu_003D_09757_111111.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/lawu/lawu_003D_09757_111111.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 290134, 'filename': 'lawu_003D_09757_111111.jpg'}]",https://comet.nerc.ac.uk/volcanoes/lawu/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5947,InSAR,Uncertain,"['Chaussard, E., & Amelung, F. (2012). Precursory inflation of shallow magma reservoirs at west Sunda volcanoes detected by InSAR. Geophysical Research Letters, 39(21).']",2019-09-04 16:03:20,2019-09-04 16:03:20
681,3817,Leizhou Bandao,"[{'name': 'Philippines and SE Asia', 'url': 'https://comet.nerc.ac.uk/location/philippines-and-se-asia/', 'slug': 'philippines-and-se-asia', 'id': 56, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56'}]",275010,China,No,,,,20.78,110.17,[],https://comet.nerc.ac.uk/volcanoes/leizhou-bandao/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/3817,No measurements,[],"['Global Volcanism Program, 2013. [Leizhou Bandao (275010)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 09 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=275010]).']",2016-07-09 21:06:43,2016-07-09 21:06:43
682,4730,Lejía,"[{'name': 'South America', 'url': 'https://comet.nerc.ac.uk/location/south-america/', 'slug': 'south-america', 'id': 53, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53'}]",355852,Chile,Yes,No,,"<p>No deformation was detected at Lejía during a regional InSAR survey of Central Andean Volcanoes (Henderson &amp; Pritchard, 2013).</p>
",-23.55,-67.77,[],https://comet.nerc.ac.uk/volcanoes/lejia/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/4730,InSAR,[],"['Henderson S. T., and M. E. Pritchard (2013), Decadal volcanic deformation in the Central Andes Volcanic Zone revealed by InSAR time series, Geochem. Geophys. Geosyst., 14, 1358–1374, doi:10.1002/ggge.20074.<br />\n']",2018-02-28 14:45:42,2018-02-28 14:45:42
683,3674,Leonard Range,"[{'name': 'Philippines and SE Asia', 'url': 'https://comet.nerc.ac.uk/location/philippines-and-se-asia/', 'slug': 'philippines-and-se-asia', 'id': 56, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56'}]",271031,Philippines,No,,,,7.382,126.047,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leonard_range/leonard-range_163D_08317_091313.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leonard_range/leonard-range_163D_08317_091313.jpg', 'width': 736, 'height': 1070, 'mime': 'image/jpeg', 'size': 264887, 'filename': 'leonard-range_163D_08317_091313.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leonard_range/leonard-range_171A_08263_131000.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leonard_range/leonard-range_171A_08263_131000.jpg', 'width': 736, 'height': 1070, 'mime': 'image/jpeg', 'size': 295409, 'filename': 'leonard-range_171A_08263_131000.jpg'}]",https://comet.nerc.ac.uk/volcanoes/leonard-range/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/3674,No measurements,[],"['Global Volcanism Program, 2013. [Leonard Range (271031)] in Volcanoes of the World, v. 4.5.0. Venzke, E (ed.). Smithsonian Institution. Downloaded 02 Jul 2016 ([http://volcano.si.edu/volcano.cfm?vn=271031]).']",2016-07-02 13:59:07,2016-07-02 13:59:07
684,5914,Leroboleng,"[{'name': 'Indonesia', 'url': 'https://comet.nerc.ac.uk/location/indonesia/', 'slug': 'indonesia', 'id': 57, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57'}]",264200,Indonesia,No,,,,-8.365,122.833,"[{'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09827_040302.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09827_040302.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 214198, 'filename': 'leroboleng_039A_09827_040302.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09931_061510.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09931_061510.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 209218, 'filename': 'leroboleng_039A_09931_061510.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09948_061108.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09948_061108.jpg', 'width': 734, 'height': 1090, 'mime': 'image/jpeg', 'size': 232412, 'filename': 'leroboleng_039A_09948_061108.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09829_040002.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_039A_09829_040002.jpg', 'width': 734, 'height': 1070, 'mime': 'image/jpeg', 'size': 239939, 'filename': 'leroboleng_039A_09829_040002.jpg'}, {'path': '/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_163D_09852_050706.jpg', 'url': 'https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/leroboleng/leroboleng_163D_09852_050706.jpg', 'width': 603, 'height': 1050, 'mime': 'image/jpeg', 'size': 213624, 'filename': 'leroboleng_163D_09852_050706.jpg'}]",https://comet.nerc.ac.uk/volcanoes/leroboleng/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/5914,No measurements,[],"['Global Volcanism Program, 2013. Leroboleng (264200) in Volcanoes of the World, v. 4.8.2. Venzke, E (ed.). Smithsonian Institution. Downloaded 03 Sep 2019 (https://volcano.si.edu/volcano.cfm?vn=264200). https://doi.org/10.5479/si.GVP.VOTW4-2013']",2019-09-03 22:16:52,2019-09-03 22:16:52
685,1495,Leskov Island,"[{'name': 'Antarctica', 'url': 'https://comet.nerc.ac.uk/location/antarctica/', 'slug': 'antarctica', 'id': 47, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47'}]",390120,United Kingdom,Yes,No,,,-56.656,-28.14,[],https://comet.nerc.ac.uk/volcanoes/leskov-island/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/1495,No measurements,[],['Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=390120'],2015-07-08 20:04:27,2015-07-08 20:04:27
686,2477,Lettunup,"[{'name': 'Kamchatka and Mainland Asia', 'url': 'https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/', 'slug': 'kamchatka-and-mainland-asia', 'id': 50, 'api_endpoint': 'https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50'}]",300710,161.08,No,,,"<p>The Institute of Volcanology and Seismology (IVS FEB RAS) and Kamchatka Volcanic Eruption Response Team (KVERT) are responsible for monitoring volcanoes and providing aviation alerts.</p>
",58.4,58.4,[],https://comet.nerc.ac.uk/volcanoes/lettunup/,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/volcano/2477,No measurements,[],"['Pritchard, M. E., & Simons, M. (2004). Surveying volcanic arcs with satellite radar interferometry: The central Andes, Kamchatka, and beyond. GSA Today, 14(8), 4-11.<br />\nGSA Data Repository Item 2004139. Tables DR1 and DR2 and Figures DR1–DR3, is available on request from Documents Secretary, GSA, P.O. Box 9140, Boulder, CO 80301-9140, USA, editing@geosociety.org, or at www.geosociety.org/pubs/ft2004.htm', 'Smithsonian Institution Global Volcanism Program<br />\nhttp://www.volcano.si.edu/volcano.cfm?vn=300710']",2015-09-05 17:00:59,2015-09-05 17:00:59
